train_loss,train_acc,val_loss,val_acc
3.7428390979766846,0.22849999368190765,3.8240506649017334,0.13852612674236298
2.9481048583984375,0.4416666626930237,1.4215469360351562,0.6038945913314819
2.6914496421813965,0.5397499799728394,1.4325898885726929,0.5915344953536987
2.539255142211914,0.593916654586792,1.34358811378479,0.6222015023231506
2.409909725189209,0.640250027179718,1.294100046157837,0.6440065503120422
2.3004720211029053,0.6824166774749756,1.319541096687317,0.6326959133148193
2.2527763843536377,0.7002500295639038,1.3864721059799194,0.6237173676490784
2.18818998336792,0.718416690826416,1.1743674278259277,0.6789878606796265
2.1381075382232666,0.7350000143051147,1.2608140707015991,0.6609141826629639
2.07655930519104,0.7666666507720947,1.1822142601013184,0.6728078126907349
2.047461986541748,0.7695000171661377,1.3055720329284668,0.653684675693512
1.99700129032135,0.7916666865348816,1.127959132194519,0.6988106369972229
1.965844750404358,0.8050000071525574,1.1816025972366333,0.6820195913314819
1.9334038496017456,0.8133333325386047,1.1168636083602905,0.7025420069694519
1.909627914428711,0.8209166526794434,1.2075165510177612,0.6821361780166626
1.905149221420288,0.8206666707992554,1.1459122896194458,0.7038246393203735
1.8671107292175293,0.8262500166893005,1.2182791233062744,0.6824859976768494
1.8449653387069702,0.8331666588783264,1.2492865324020386,0.6851679086685181
1.8348888158798218,0.8430833220481873,1.2675766944885254,0.6715251803398132
1.840852975845337,0.8345833420753479,1.2056784629821777,0.68458491563797
1.8154072761535645,0.8426666855812073,1.265043020248413,0.6786380410194397
1.8053895235061646,0.840499997138977,1.3001651763916016,0.6695429086685181
1.7811483144760132,0.8497499823570251,1.2168012857437134,0.6997434496879578
1.7634670734405518,0.8526666760444641,1.2199835777282715,0.684934675693512
1.762518048286438,0.8504166603088379,1.2354265451431274,0.6901819109916687
1.7628004550933838,0.8504166603088379,1.2932360172271729,0.6792210936546326
1.728994607925415,0.859083354473114,1.2609654664993286,0.6881996393203735
1.7190766334533691,0.8603333234786987,1.3151240348815918,0.6821361780166626
1.7106324434280396,0.8629999756813049,1.2442935705184937,0.6885494589805603
1.702404260635376,0.8644166588783264,1.2670676708221436,0.6852844953536987
