train_loss,train_acc,val_loss,val_acc
3.8706204891204834,0.21016666293144226,3.3205108642578125,0.20464086532592773
2.957097291946411,0.4284999966621399,1.4392412900924683,0.6194030046463013
2.64566707611084,0.5275833606719971,1.2191991806030273,0.6673274040222168
2.492445945739746,0.5766666531562805,1.1844065189361572,0.6711753606796265
2.3070340156555176,0.6346666812896729,1.1298625469207764,0.6878498196601868
2.2175192832946777,0.6675833463668823,1.1424039602279663,0.6841184496879578
2.082540273666382,0.7059999704360962,1.1942803859710693,0.6848180890083313
2.0542960166931152,0.7113333344459534,1.1800898313522339,0.69041508436203
1.993801236152649,0.7277500033378601,1.1950984001159668,0.6936800479888916
1.8949660062789917,0.753333330154419,1.2841272354125977,0.6598647236824036
1.8573437929153442,0.7679166793823242,1.1660279035568237,0.6954290866851807
1.8290334939956665,0.7728333473205566,1.3428407907485962,0.6637126803398132
1.7819499969482422,0.7800833582878113,1.2719502449035645,0.6791045069694519
1.7603858709335327,0.7886666655540466,1.2679417133331299,0.6890158653259277
1.7079190015792847,0.8044166564941406,1.1980735063552856,0.7047574520111084
1.7027177810668945,0.8019999861717224,1.2975571155548096,0.6724579930305481
1.6559007167816162,0.8058333396911621,1.316343903541565,0.6821361780166626
1.6582553386688232,0.8050000071525574,1.4742178916931152,0.6468050479888916
1.6145120859146118,0.8089166879653931,1.3604607582092285,0.6768890023231506
1.5905386209487915,0.8151666522026062,1.2777650356292725,0.6875
1.5719977617263794,0.8189166784286499,1.3400124311447144,0.6859841346740723
1.5728564262390137,0.8169999718666077,1.3849477767944336,0.6676772236824036
1.5468761920928955,0.824999988079071,1.3757541179656982,0.6778218150138855
1.548704743385315,0.8187500238418579,1.2719721794128418,0.7003265023231506
1.5081381797790527,0.8255000114440918,1.3908594846725464,0.6760727763175964
1.497090220451355,0.827750027179718,1.449695110321045,0.6593983173370361
1.479628562927246,0.8255833387374878,1.3350478410720825,0.6921641826629639
1.467000961303711,0.8306666612625122,1.4019618034362793,0.6810867786407471
1.4702224731445312,0.8328333497047424,1.5366367101669312,0.6579990386962891
1.4474126100540161,0.8299999833106995,1.4253828525543213,0.6653451323509216
